bump_region_mse,detail_amplitude,detail_amplitude_error,elapsed_seconds,flat_region_mse,gradient_rounding_cosine,gradient_rounding_mse,gradient_zeroed_fraction,initial_calibration_seconds,mode,outside_bump_mse,reselection_seconds,seed,selection_seconds,step,target,total_gradient_cosine,total_gradient_mse,training_loss,transition_mse,validation_mse,weight_rounding_gradient_cosine,weight_rounding_output_mse
,,,0.07085483288392425,,0.9998615556180512,1.7217377960555984e-08,0.012728221178925404,0.004566333023831248,adaptive,,0.0,0,0.004566333023831248,20,kink,0.9989226373060219,7.000780626790538e-07,0.034917425364255905,0.01572757586836815,0.030018148943781853,0.9990422337222652,0.00015826054732315242
,,,0.1428566249087453,,0.9999170752146201,1.57280092964914e-10,0.01596244131455399,0.004566333023831248,adaptive,,0.004396708682179451,0,0.0089630417060107,40,kink,0.9664562634998454,6.290279302987616e-08,0.01653263345360756,0.022224675863981247,0.014850536361336708,0.9664910566385433,4.837099550059065e-05
,,,0.2151084579527378,,0.9999242390334936,1.2426814757930066e-10,0.008763693270735524,0.004566333023831248,adaptive,,0.008778166957199574,0,0.013344499981030822,60,kink,0.984480096098017,5.2079546954282255e-08,0.008030314929783344,0.016709938645362854,0.00926539022475481,0.9841990377822402,5.829989822814241e-05
,,,0.2870231249835342,,0.9998835393191335,1.9830110191673078e-10,0.011267605633802818,0.004566333023831248,adaptive,,0.01308199972845614,0,0.017648332752287388,80,kink,0.9189834660246828,1.520194505612268e-07,0.0034745587036013603,0.008483437821269035,0.003957712557166815,0.9198871619200653,4.149808592046611e-05
,,,0.35916941706091166,,0.999925602772059,7.369682724581828e-12,0.010119979134063642,0.004566333023831248,adaptive,,0.017410041531547904,0,0.021976374555379152,100,kink,0.714570140913101,3.347914922683258e-08,0.0010823742486536503,0.002916577970609069,0.00119068066123873,0.7133439339494919,1.848162901296746e-05
,,,0.0018645410891622305,0.21590003371238708,,,,0.0,fp32,,0.0,0,0.0,0,plateau,,,,0.20147252082824707,0.21312381327152252,,0.0
,,,0.01764120813459158,0.1310563087463379,0.9999999999999976,0.0,0.0,0.0,fp32,,0.0,0,0.0,20,plateau,0.9999999999999976,0.0,0.1465444713830948,0.17421963810920715,0.13936205208301544,0.9999999999999976,0.0
,,,0.033281208015978336,0.1131010577082634,0.9999999999999974,0.0,0.0,0.0,fp32,,0.0,0,0.0,40,plateau,0.9999999999999974,0.0,0.10758987814188004,0.13931286334991455,0.11814489215612411,0.9999999999999974,0.0
,,,0.048721250146627426,0.09438619017601013,0.9999999999999991,0.0,0.0,0.0,fp32,,0.0,0,0.0,60,plateau,0.9999999999999991,0.0,0.10817490518093109,0.12796235084533691,0.10084712505340576,0.9999999999999991,0.0
,,,0.06431074999272823,0.07134071737527847,0.9999999999999984,0.0,0.0,0.0,fp32,,0.0,0,0.0,80,plateau,0.9999999999999984,0.0,0.07831960171461105,0.1073528379201889,0.07827038317918777,0.9999999999999984,0.0
,,,0.0796658331528306,0.042621929198503494,0.9999999999999971,0.0,0.0,0.0,fp32,,0.0,0,0.0,100,plateau,0.9999999999999971,0.0,0.05060160905122757,0.07165257632732391,0.04820818081498146,0.9999999999999971,0.0
,,,0.0024737499188631773,0.21400117874145508,,,,0.0,fixed-e4m3,,0.0,0,0.0,0,plateau,,,,0.20229949057102203,0.21174946427345276,,0.0002483925491105765
,,,0.07003941689617932,0.13211847841739655,0.9996258236071109,3.020161852573053e-08,0.001356285863328117,0.0,fixed-e4m3,,0.0,0,0.0,20,plateau,0.9934855434790281,1.3690699215930967e-06,0.14806373417377472,0.1759209781885147,0.14054721593856812,0.993970434895516,0.0002815289481077343
,,,0.13703708397224545,0.11363010108470917,0.99964748743404,3.2355572006935846e-09,0.0,0.0,fixed-e4m3,,0.0,0,0.0,40,plateau,0.8144411275525483,2.568833231639936e-06,0.10810577869415283,0.1397697776556015,0.11866004019975662,0.815560658507533,0.0003208964772056788
,,,0.2042783338110894,0.09479797631502151,0.9996476735033085,1.9497624088246943e-08,0.00010432968179447053,0.0,fixed-e4m3,,0.0,0,0.0,60,plateau,0.9810200344345462,4.130958509500316e-06,0.10760870575904846,0.1286405473947525,0.10131017118692398,0.9810754218475439,0.0006776366499252617
,,,0.2713579998817295,0.07252810895442963,0.9996401137216918,2.4295872892992856e-09,0.0,0.0,fixed-e4m3,,0.0,0,0.0,80,plateau,0.9222733134284118,5.760700712507225e-07,0.07956546545028687,0.10779929161071777,0.0793152004480362,0.9235282226685844,0.00012106507347198203
,,,0.33849058393388987,0.04506852477788925,0.9996571102161603,9.812477433955736e-09,0.0,0.0,fixed-e4m3,,0.0,0,0.0,100,plateau,0.9554693846788265,2.5665575249534383e-06,0.052060775458812714,0.07070387899875641,0.05000143498182297,0.9559876178649789,0.0004746293125208467
,,,0.002480332972481847,0.2331353724002838,,,,0.0,fixed-e5m2,,0.0,0,0.0,0,plateau,,,,0.20742392539978027,0.22818781435489655,,0.001136879320256412
,,,0.06988995801657438,0.13305027782917023,0.9986294055158105,9.602777290803877e-08,0.0,0.0,fixed-e5m2,,0.0,0,0.0,20,plateau,0.9393986451679975,7.48426256704043e-06,0.1477264016866684,0.1738862544298172,0.14090818166732788,0.9391455272757946,0.0024983780458569527
