family,input_abs_max,input_p01,input_p50,input_p99,mean_abs_slope,mode,near_zero_fraction,negative_fraction,nonlinear_output_mse,relu_gate_flip_fraction,seed,small_slope_fraction,step,target
relu,6.077226638793945,-3.384860078493754,-0.010383476813634237,2.1575047175089517,0.5232747395833334,fixed-e4m3,0.0938720703125,0.4767252604166667,0.0005631579236554293,0.007364908854166667,2,0.4767252604166667,2000,detail
tanh,2.5686779022216797,-1.4119373957316081,-0.009139148828883966,1.1513559023539226,0.843798836072286,fixed-e4m3,0.19270833333333334,0.5142415364583334,0.0002047986393639197,,2,0.0,2000,detail
silu,3.1475727558135986,-1.8314494689305623,-0.004364232222239177,1.435784637928009,0.48824481169382733,fixed-e4m3,0.17451985677083334,0.4911295572916667,0.00025326900261764723,,2,0.01171875,2000,detail
relu,1.0998221635818481,-0.6996515989303589,0.04167896012465159,0.6482860346635183,0.5397135416666666,fixed-e5m2,0.20572916666666666,0.4602864583333333,0.00023628732014913112,0.017985026041666668,2,0.4602864583333333,0,detail
tanh,1.1955256462097168,-0.7871508797009786,-0.030239333709081013,0.5344336032867432,0.9266882141431173,fixed-e5m2,0.2832438151041667,0.5489908854166666,0.00042830232026365894,,2,0.0,0,detail
silu,1.1703357696533203,-0.556941032409668,0.013788962891946236,0.7126160462697347,0.5109491546948751,fixed-e5m2,0.3028564453125,0.4805501302083333,0.0001567463477840647,,2,0.0,0,detail
relu,5.709323406219482,-3.160035729408264,0.00619739294052124,2.200607101122538,0.54052734375,fixed-e5m2,0.08768717447916667,0.45947265625,0.0010175928085421522,0.0103759765625,2,0.45947265625,2000,detail
tanh,2.7338008880615234,-1.2308536966641743,-0.014206028853853544,1.042654037475586,0.873529056708018,fixed-e5m2,0.23291015625,0.5220947265625,0.0005887461690387378,,2,0.0,2000,detail
silu,2.529017448425293,-1.5063474973042805,0.0026263299708565078,1.483051021893819,0.5064853628476461,fixed-e5m2,0.22102864583333334,0.4894612630208333,0.0004354398309563597,,2,0.0068359375,2000,detail
relu,1.1075865030288696,-0.7181555330753326,0.038944470385710396,0.6547067562739054,0.5330403645833334,fixed-hybrid,0.19917805989583334,0.4669596354166667,0.0001116558948221306,0.01171875,2,0.4669596354166667,0,detail
tanh,1.2236522436141968,-0.7927176753679911,-0.03157658874988556,0.5392462313175201,0.9258041183153788,fixed-hybrid,0.2921549479166667,0.5567626953125,0.00011847373146641378,,2,0.0,0,detail
silu,1.1330314874649048,-0.5719983875751495,0.017584300289551418,0.7179586887359619,0.5115262468655905,fixed-hybrid,0.2991536458333333,0.4711100260416667,2.8609194487216882e-05,,2,0.0,0,detail
relu,6.218923091888428,-3.3370330731074014,-0.008543113867441813,2.2029120127360025,0.5332845052083334,fixed-hybrid,0.083251953125,0.4667154947916667,0.00040132196348470944,0.0064697265625,2,0.4667154947916667,2000,detail
tanh,2.647264003753662,-1.4310426314671834,-0.0104241364945968,1.2038666208585103,0.8370165626207987,fixed-hybrid,0.19730631510416666,0.5173746744791666,0.00021638876933138818,,2,0.0,2000,detail
silu,3.1588971614837646,-1.8706600666046143,0.01925879220167796,1.4883592526117961,0.4926261107126872,fixed-hybrid,0.16642252604166666,0.4711507161458333,0.00010422632112749852,,2,0.009358723958333334,2000,detail
relu,1.0957003831863403,-0.7102811833222707,0.03868439048528671,0.6524801452954611,0.5364583333333334,calibrated,0.20271809895833334,0.4635416666666667,1.759314121348628e-05,0.003173828125,2,0.4635416666666667,0,detail
tanh,1.225258469581604,-0.7935106952985128,-0.03216031193733215,0.5342125197251638,0.9263290564219157,calibrated,0.2961018880208333,0.5538736979166666,3.046602675264391e-05,,2,0.0,0,detail
silu,1.1298283338546753,-0.5644038518269857,0.018793343876798946,0.7179515759150187,0.511503279209137,calibrated,0.2947184244791667,0.47021484375,8.177905025756141e-06,,2,0.0,0,detail
relu,5.74733829498291,-3.1553120215733848,-0.014850795269012451,2.3191065390904746,0.5380452473958334,calibrated,0.08329264322916667,0.4619547526041667,5.792735222106179e-05,0.002197265625,2,0.4619547526041667,2000,detail
tanh,2.506284236907959,-1.1859723528226216,0.008315841356913248,1.0509418646494548,0.861722985903422,calibrated,0.20149739583333334,0.5011800130208334,4.491221989155747e-05,,2,0.0,2000,detail
silu,2.8166613578796387,-1.6919050415356953,0.01683105280001958,1.4720569650332134,0.5064869125684103,calibrated,0.19978841145833334,0.4747721354166667,3.2831007653536894e-05,,2,0.006184895833333333,2000,detail
relu,1.0957003831863403,-0.7102811833222707,0.03868439048528671,0.6524801452954611,0.5364583333333334,adaptive,0.20271809895833334,0.4635416666666667,1.759314121348628e-05,0.003173828125,2,0.4635416666666667,0,detail
tanh,1.225258469581604,-0.7935106952985128,-0.03216031193733215,0.5342125197251638,0.9263290564219157,adaptive,0.2961018880208333,0.5538736979166666,3.046602675264391e-05,,2,0.0,0,detail
silu,1.1298283338546753,-0.5644038518269857,0.018793343876798946,0.7179515759150187,0.511503279209137,adaptive,0.2947184244791667,0.47021484375,8.177905025756141e-06,,2,0.0,0,detail
relu,5.796116352081299,-3.1635915438334146,-0.0172844131787618,2.2918490171432495,0.5373128255208334,adaptive,0.08748372395833333,0.4626871744791667,5.926173798798118e-05,0.0030924479166666665,2,0.4626871744791667,2000,detail
tanh,2.4640536308288574,-1.1685803929964702,0.008311938494443893,1.0384360353151958,0.8628656466801962,adaptive,0.20402018229166666,0.5055338541666666,5.039328971179202e-05,,2,0.0,2000,detail
silu,2.8278658390045166,-1.6871280272801716,0.013387571399410566,1.4275522828102112,0.5059782663981119,adaptive,0.20682779947916666,0.4784342447916667,3.750785860271814e-05,,2,0.005777994791666667,2000,detail
relu,1.0242685079574585,-0.7021042505900065,0.010631166398525238,0.6984065572420756,0.4905192057291667,fp32,0.2342529296875,0.5094807942708334,0.0,0.0,2,0.5094807942708334,0,bump
tanh,1.106420636177063,-0.8133745988210043,-0.04036182351410389,0.5103647907574972,0.9252421855926514,fp32,0.2970784505208333,0.5712483723958334,0.0,,2,0.0,0,bump
silu,0.9629309773445129,-0.5565954744815826,0.03205177187919617,0.650317778189977,0.5141914288202921,fp32,0.3091227213541667,0.4524332682291667,0.0,,2,0.0,0,bump
relu,9.319358825683594,-3.58619753519694,-0.2643401324748993,2.321967681248983,0.4338785807291667,fp32,0.11124674479166667,0.5661214192708334,0.0,0.0,2,0.5661214192708334,2000,bump
tanh,2.76082444190979,-1.5301177501678467,-0.04970636467138926,1.2546618580818176,0.8360780874888102,fp32,0.2566324869791667,0.5732828776041666,0.0,,2,0.0,2000,bump
silu,2.1352291107177734,-1.088002602259318,0.017936105801103015,1.013733685016632,0.5062299370765686,fp32,0.3626302083333333,0.4632161458333333,0.0,,2,0.0023193359375,2000,bump
relu,1.0351332426071167,-0.6995134154955546,0.01451718807220459,0.6948506037394205,0.4966227213541667,fixed-e4m3,0.23311360677083334,0.5033772786458334,5.6726616094238125e-05,0.010009765625,2,0.5033772786458334,0,bump
tanh,1.117628574371338,-0.8216092983881632,-0.03754435603817304,0.5162745217482249,0.9245222608248392,fixed-e4m3,0.2963460286458333,0.5724283854166666,0.00013513770196974897,,2,0.0,0,bump
silu,0.9961327314376831,-0.558363527059555,0.03372245281934738,0.6565774281819662,0.5149561762809753,fixed-e4m3,0.3075764973958333,0.4492594401041667,4.5648774782118075e-05,,2,0.0,0,bump
relu,7.579563617706299,-3.434239665667216,-0.1775740534067154,1.7096080780029297,0.4141438802083333,fixed-e4m3,0.11417643229166667,0.5858561197916666,8.539689467094529e-05,0.004475911458333333,2,0.5858561197916666,2000,bump
tanh,2.1858458518981934,-1.2485958735148113,-0.014730174715320269,0.8615373571713766,0.8835092584292094,fixed-e4m3,0.321044921875,0.5561116536458334,0.0001939640787895769,,2,0.0,2000,bump
silu,1.538489818572998,-0.883733868598938,0.02867969498038292,0.8493947982788086,0.5099752942721049,fixed-e4m3,0.3929443359375,0.4370930989583333,7.10742169758305e-05,,2,0.0006917317708333334,2000,bump
relu,1.026607632637024,-0.6825111508369446,0.00704268862803777,0.7001846631368002,0.4890950520833333,fixed-e5m2,0.22509765625,0.5109049479166666,0.00023359883925877512,0.016398111979166668,2,0.5109049479166666,0,bump
tanh,1.1068556308746338,-0.8145108024279276,-0.04106904504199823,0.5118309756120046,0.9265063007672628,fixed-e5m2,0.2981770833333333,0.5703531901041666,0.0004457362520042807,,2,0.0,0,bump
silu,0.9571759700775146,-0.5344941020011902,0.028188112502296764,0.6487894256909689,0.5138309399286906,fixed-e5m2,0.3100179036458333,0.4632568359375,0.00016111612058011815,,2,0.0,0,bump
relu,7.178297519683838,-3.392402410507202,-0.12273383140563965,1.9493420918782551,0.4154866536458333,fixed-e5m2,0.10371907552083333,0.5845133463541666,0.0006804117486656954,0.012736002604166666,2,0.5845133463541666,2000,bump
tanh,2.5276875495910645,-1.0169729590415955,-0.031097509898245335,1.1865935623645782,0.8957983056704203,fixed-e5m2,0.3251546223958333,0.5645345052083334,0.0004874969890806824,,2,0.0,2000,bump
silu,1.8173863887786865,-0.8605251312255859,-0.010968840681016445,0.7856459220250448,0.4967445333798726,fixed-e5m2,0.3947347005208333,0.5249430338541666,0.0002519158539750303,,2,0.0020751953125,2000,bump
relu,1.0351332426071167,-0.6995134154955546,0.01451718807220459,0.6948506037394205,0.4966227213541667,fixed-hybrid,0.23311360677083334,0.5033772786458334,5.6726616094238125e-05,0.010009765625,2,0.5033772786458334,0,bump
tanh,1.117628574371338,-0.8216092983881632,-0.03754435603817304,0.5162745217482249,0.9245222608248392,fixed-hybrid,0.2963460286458333,0.5724283854166666,0.00013513770196974897,,2,0.0,0,bump
silu,0.9961327314376831,-0.558363527059555,0.03372245281934738,0.6565774281819662,0.5149561762809753,fixed-hybrid,0.3075764973958333,0.4492594401041667,4.5648774782118075e-05,,2,0.0,0,bump
relu,7.529699325561523,-3.4590426286061606,-0.1844806739439567,1.7395775318145752,0.4100341796875,fixed-hybrid,0.12679036458333334,0.5899658203125,8.715651953631702e-05,0.004679361979166667,2,0.5899658203125,2000,bump
tanh,2.0561554431915283,-1.149590750535329,-0.005808827622483174,0.8917421698570251,0.8884318669637045,fixed-hybrid,0.3263346354166667,0.541748046875,0.00019720143851979324,,2,0.0,2000,bump
silu,1.3815741539001465,-0.9048733115196228,0.02829936519265175,0.8080295523007711,0.5086318949858347,fixed-hybrid,0.3606770833333333,0.4457600911458333,6.625591595366132e-05,,2,0.0008138020833333334,2000,bump
relu,1.0123634338378906,-0.6996253530184428,0.00926537811756134,0.696306069691976,0.4906819661458333,calibrated,0.23177083333333334,0.5093180338541666,1.8156473743147217e-05,0.0048828125,2,0.5093180338541666,0,bump
tanh,1.1054567098617554,-0.8099551399548849,-0.04004351111749808,0.5103952785332998,0.9254347483317057,calibrated,0.2975260416666667,0.5723470052083334,3.4815090354337976e-05,,2,0.0,0,bump
silu,0.9635255336761475,-0.5546530683835348,0.03300323523581028,0.645377536614736,0.5141806403795878,calibrated,0.3091634114583333,0.4505615234375,1.2694425398270445e-05,,2,0.0,0,bump
relu,8.02245044708252,-3.2467002073923745,-0.2437997112671534,2.000248591105143,0.4167073567708333,calibrated,0.12198893229166667,0.5832926432291666,4.204956591517354e-05,0.0032552083333333335,2,0.5832926432291666,2000,bump
tanh,2.20242977142334,-1.2681301434834797,-0.03717637558778127,1.2496280272801716,0.8603333830833435,calibrated,0.2952880859375,0.565185546875,4.606763650372159e-05,,2,0.0,2000,bump
silu,1.96872079372406,-0.9182835221290588,0.01661127481687193,0.8877236048380533,0.5007390081882477,calibrated,0.4232991536458333,0.4622802734375,1.9764030184887815e-05,,2,0.0023600260416666665,2000,bump
relu,1.0123634338378906,-0.6996253530184428,0.00926537811756134,0.696306069691976,0.4906819661458333,adaptive,0.23177083333333334,0.5093180338541666,1.8156473743147217e-05,0.0048828125,2,0.5093180338541666,0,bump
tanh,1.1054567098617554,-0.8099551399548849,-0.04004351111749808,0.5103952785332998,0.9254347483317057,adaptive,0.2975260416666667,0.5723470052083334,3.4815090354337976e-05,,2,0.0,0,bump
silu,0.9635255336761475,-0.5546530683835348,0.03300323523581028,0.645377536614736,0.5141806403795878,adaptive,0.3091634114583333,0.4505615234375,1.2694425398270445e-05,,2,0.0,0,bump
relu,8.618975639343262,-3.292107343673706,-0.21710326274236044,2.119211475054423,0.417724609375,adaptive,0.1146240234375,0.582275390625,2.9912990915666644e-05,0.0019938151041666665,2,0.582275390625,2000,bump
tanh,2.3685643672943115,-1.3584880232810974,-0.03878434623281161,1.1829365193843842,0.8595376412073771,adaptive,0.3036702473958333,0.5779215494791666,4.260173166888611e-05,,2,0.0,2000,bump
silu,1.9696650505065918,-0.928350567817688,0.021668728906661272,0.9110981225967407,0.5031535724798838,adaptive,0.4013264973958333,0.4490966796875,1.904432883748086e-05,,2,0.0022786458333333335,2000,bump
relu,1.2031644582748413,-0.7268604735533396,0.008344806730747223,0.7743772069613138,0.504638671875,fp32,0.18855794270833334,0.495361328125,0.0,0.0,2,0.495361328125,0,composition
tanh,1.1207294464111328,-0.8299233118693033,-0.049119905258218445,0.564914345741272,0.9171748757362366,fp32,0.2552083333333333,0.5695393880208334,0.0,,2,0.0,0,composition
silu,1.0086743831634521,-0.5661488076051077,0.03274104682107767,0.7033453186353048,0.5150342186292013,fp32,0.3034261067708333,0.4577229817708333,0.0,,2,0.0,0,composition
relu,8.770623207092285,-4.168475151062012,0.007178639372189839,3.0474038124084473,0.4761555989583333,fp32,0.057413736979166664,0.5238444010416666,0.0,0.0,2,0.5238444010416666,2000,composition
tanh,8.139161109924316,-3.7608178853988647,-0.11964479088783264,3.3969982067743936,0.7112830678621928,fp32,0.12178548177083333,0.5739339192708334,0.0,,2,0.033935546875,2000,composition
silu,5.652686595916748,-2.94937793413798,0.048325647910436,1.4333300391832988,0.5126659770806631,fp32,0.14481608072916666,0.4488932291666667,0.0,,2,0.0072021484375,2000,composition
relu,1.23548424243927,-0.7364830275376638,0.009199035664399466,0.7722552617390951,0.5056559244791666,fixed-e4m3,0.188720703125,0.4943440755208333,6.96816520454983e-05,0.008097330729166666,2,0.4943440755208333,0,composition
tanh,1.114067554473877,-0.8263128399848938,-0.04788903581599394,0.5576757490634918,0.9186251560846964,fixed-e4m3,0.2603352864583333,0.5670166015625,0.0001119878967680658,,2,0.0,0,composition
silu,1.017379879951477,-0.5640618999799093,0.032700298354029655,0.6948416729768118,0.5153640707333883,fixed-e4m3,0.3092447916666667,0.4549560546875,3.665659338973152e-05,,2,0.0,0,composition
relu,7.449276924133301,-4.187917431195577,-0.0015709400177001953,3.0794171492258706,0.4795735677083333,fixed-e4m3,0.057698567708333336,0.5204264322916666,0.00021598538296530023,0.00390625,2,0.5204264322916666,2000,composition
tanh,7.670339584350586,-3.2391467491785684,-0.06767975290616353,3.2974385817845664,0.7683823108673096,fixed-e4m3,0.18721516927083334,0.5599365234375,0.0002428427081516323,,2,0.0313720703125,2000,composition
silu,4.6649298667907715,-2.4917234977086387,0.01587870631677409,1.4173295696576436,0.4934178988138835,fixed-e4m3,0.1806640625,0.4812825520833333,0.000154466979438439,,2,0.005533854166666667,2000,composition
relu,1.1641591787338257,-0.7159873147805532,0.0073871904363234835,0.786652942498525,0.5076090494791666,fixed-e5m2,0.17586263020833334,0.4923909505208333,0.0003208777391895031,0.0198974609375,2,0.4923909505208333,0,composition
tanh,1.2066904306411743,-0.8364303708076477,-0.047698406502604485,0.5852920015652975,0.9165536562601725,fixed-e5m2,0.2545979817708333,0.5714518229166666,0.000439324852777645,,2,0.0,0,composition
silu,0.9786055684089661,-0.570117861032486,0.030175662289063137,0.6955408255259196,0.5138867497444153,fixed-e5m2,0.3168131510416667,0.4600016276041667,0.0001729868915087233,,2,0.0,0,composition
relu,9.229276657104492,-4.022254665692647,-0.040933847427368164,3.8268624941507974,0.4607747395833333,fixed-e5m2,0.056559244791666664,0.5392252604166666,0.0016281991847790778,0.014689127604166666,2,0.5392252604166666,2000,composition
tanh,9.427428245544434,-3.960943420728048,-0.08633579810460408,3.353256583213806,0.7353384494781494,fixed-e5m2,0.15909830729166666,0.5701904296875,0.0008518847171217203,,2,0.0347900390625,2000,composition
silu,5.073461532592773,-2.063158174355825,-0.0015322274218002956,1.3278288046518962,0.490797758102417,fixed-e5m2,0.2034912109375,0.4981689453125,0.0006374447790828223,,2,0.007242838541666667,2000,composition
relu,1.23548424243927,-0.7364830275376638,0.009199035664399466,0.7722552617390951,0.5056559244791666,fixed-hybrid,0.188720703125,0.4943440755208333,6.96816520454983e-05,0.008097330729166666,2,0.4943440755208333,0,composition
tanh,1.114067554473877,-0.8263128399848938,-0.04788903581599394,0.5576757490634918,0.9186251560846964,fixed-hybrid,0.2603352864583333,0.5670166015625,0.0001119878967680658,,2,0.0,0,composition
silu,1.017379879951477,-0.5640618999799093,0.032700298354029655,0.6948416729768118,0.5153640707333883,fixed-hybrid,0.3092447916666667,0.4549560546875,3.665659338973152e-05,,2,0.0,0,composition
relu,6.964597702026367,-3.8798795541127524,-0.006519421935081482,2.9063891967137656,0.484130859375,fixed-hybrid,0.053873697916666664,0.515869140625,0.0002573661149654072,0.004109700520833333,2,0.515869140625,2000,composition
tanh,7.256246089935303,-3.321690320968628,-0.03561326550940672,3.3315720160802207,0.7644569476445516,fixed-hybrid,0.183837890625,0.5275065104166666,0.00022996278130449355,,2,0.0330810546875,2000,composition
silu,5.1476922035217285,-2.8256171345710754,0.021452450503905613,1.2951197822888691,0.49319281180699664,fixed-hybrid,0.18184407552083334,0.477294921875,0.00021055843778109798,,2,0.004638671875,2000,composition
relu,1.188420295715332,-0.7230772376060486,0.008282313744227091,0.7781186103820801,0.5041097005208334,calibrated,0.19173177083333334,0.4958902994791667,1.835871747365066e-05,0.004597981770833333,2,0.4958902994791667,0,composition
tanh,1.1314622163772583,-0.8346184492111206,-0.049398692324757576,0.5699491004149119,0.9168747067451477,calibrated,0.2536214192708333,0.5713704427083334,3.338804162922315e-05,,2,0.0,0,composition
silu,0.9977280497550964,-0.5664900441964468,0.034221566282212734,0.7028875152269999,0.5153653224309286,calibrated,0.3005777994791667,0.453857421875,1.2037146613389874e-05,,2,0.0,0,composition
relu,10.035118103027344,-4.163586298624675,0.05677621066570282,3.5672046343485513,0.4740397135416667,calibrated,0.06620279947916667,0.5259602864583334,8.41629577431983e-05,0.0027669270833333335,2,0.5259602864583334,2000,composition
tanh,8.79091739654541,-3.8945817152659097,-0.05771931385000547,3.3384180665016174,0.7306646505991617,calibrated,0.169677734375,0.5519612630208334,7.606594529837214e-05,,2,0.038126627604166664,2000,composition
silu,5.3865861892700195,-2.7454015811284385,0.032910690953334175,1.360948661963145,0.5077224175135294,calibrated,0.18896484375,0.4575602213541667,5.4697212362952996e-05,,2,0.0035807291666666665,2000,composition
relu,1.188420295715332,-0.7230772376060486,0.008282313744227091,0.7781186103820801,0.5041097005208334,adaptive,0.19173177083333334,0.4958902994791667,1.835871747365066e-05,0.004597981770833333,2,0.4958902994791667,0,composition
tanh,1.1314622163772583,-0.8346184492111206,-0.049398692324757576,0.5699491004149119,0.9168747067451477,adaptive,0.2536214192708333,0.5713704427083334,3.338804162922315e-05,,2,0.0,0,composition
silu,0.9977280497550964,-0.5664900441964468,0.034221566282212734,0.7028875152269999,0.5153653224309286,adaptive,0.3005777994791667,0.453857421875,1.2037146613389874e-05,,2,0.0,0,composition
relu,9.958443641662598,-4.1528395016988116,0.022557511925697327,3.5704488356908164,0.4757080078125,adaptive,0.053792317708333336,0.5242919921875,0.00011107281776882398,0.002197265625,2,0.5242919921875,2000,composition
tanh,8.892943382263184,-3.8846360445022583,-0.055983287592728935,3.29331636428833,0.7326601147651672,adaptive,0.173583984375,0.5515950520833334,0.00010512566829371887,,2,0.037272135416666664,2000,composition
silu,5.452061653137207,-2.471527576446533,0.023912120300034683,1.358825941880544,0.5089050928751627,adaptive,0.19051106770833334,0.4641927083333333,3.5077235528054494e-05,,2,0.003662109375,2000,composition
