detail_amplitude,detail_amplitude_error,detail_component_relative_mse,elapsed_seconds,gain,gradient_probe_seconds,gradient_rounding_cosine,gradient_rounding_mse,gradient_zeroed_fraction,initial_calibration_seconds,mode,reselection_seconds,seed,selection_seconds,step,target,total_gradient_cosine,total_gradient_mse,training_loss,training_seconds,validation_mse,weight_rounding_gradient_cosine,weight_rounding_output_mse
0.009943336248397827,5.666375160217306e-05,0.00622574952880229,8.878785459091887,1.0,0.011251207906752825,0.9999999999999966,0.0,0.0,0.0,fp32,0.0,10,0.0,14000,detail,0.9999999999999966,0.0,1.5917981954771676e-06,8.64092263695784,1.1708252714015543e-06,0.9999999999999966,0.0
0.01020511332899332,0.00020511332899332026,0.008395235719180931,9.188908874988556,1.0,0.011636458104476333,0.9999999999999949,0.0,0.0,0.0,fp32,0.0,10,0.0,14500,detail,0.9999999999999949,0.0,7.81215248935041e-07,8.943167855264619,6.264976377678977e-07,0.9999999999999949,0.0
0.009983785450458527,1.6214549541473597e-05,0.005544813503531095,9.498857833910733,1.0,0.012008500052616,0.9999999999999972,0.0,0.0,0.0,fp32,0.0,10,0.0,15000,detail,0.9999999999999972,0.0,3.5072400805802317e-07,9.24512277613394,5.28130669863458e-07,0.9999999999999972,0.0
0.009986509568989277,1.3490431010723322e-05,0.005227242072694546,9.827411083970219,1.0,0.012377458857372403,0.999999999999998,0.0,0.0,0.0,fp32,0.0,10,0.0,15500,detail,0.999999999999998,0.0,3.6614895293496375e-07,9.565632062964141,3.6436190953281766e-07,0.999999999999998,0.0
0.009955800138413906,4.419986158609411e-05,0.0072182141438474874,10.153208958916366,1.0,0.012781333876773715,0.9999999999999988,0.0,0.0,0.0,fp32,0.0,10,0.0,16000,detail,0.9999999999999988,0.0,5.410290668805828e-07,9.883229025406763,6.700111043755896e-07,0.9999999999999988,0.0
0.009975442662835121,2.4557337164879053e-05,0.006125841717991338,10.464704541955143,1.0,0.013153000036254525,0.9999999999999973,0.0,0.0,0.0,fp32,0.0,10,0.0,16500,detail,0.9999999999999973,0.0,6.652919068983465e-07,10.186989741167054,4.886157398686919e-07,0.9999999999999973,0.0
0.009980669245123863,1.9330754876136988e-05,0.003976554641920672,10.775719667086378,1.0,0.01353570818901062,0.9999999999999983,0.0,0.0,0.0,fp32,0.0,10,0.0,17000,detail,0.9999999999999983,0.0,2.4521418140466267e-07,10.489715417148545,2.6578277356748004e-07,0.9999999999999983,0.0
0.009804167784750462,0.00019583221524953863,0.0044419779036791625,11.08588566700928,1.0,0.013915708288550377,0.9999999999999982,0.0,0.0,0.0,fp32,0.0,10,0.0,17500,detail,0.9999999999999982,0.0,3.0880056556270574e-07,10.791908463230357,2.814093704728293e-07,0.9999999999999982,0.0
0.010035539045929909,3.5539045929908544e-05,0.0036845228755874398,11.39674570900388,1.0,0.01429487532004714,0.9999999999999969,0.0,0.0,0.0,fp32,0.0,10,0.0,18000,detail,0.9999999999999969,0.0,1.9926476113596436e-07,11.095018053893,2.0827727098549076e-07,0.9999999999999969,0.0
0.009901657700538635,9.834229946136495e-05,0.003770919315360828,11.707145124906674,1.0,0.014660917455330491,0.9999999999999963,0.0,0.0,0.0,fp32,0.0,10,0.0,18500,detail,0.9999999999999963,0.0,1.4970883910336852e-07,11.397477981401607,2.121254141229656e-07,0.9999999999999963,0.0
0.009969641454517841,3.035854548215887e-05,0.003818287954032331,12.015831042081118,1.0,0.015031584305688739,0.9999999999999987,0.0,0.0,0.0,fp32,0.0,10,0.0,19000,detail,0.9999999999999987,0.0,2.0093298758183664e-07,11.698183160973713,2.1420639484404091e-07,0.9999999999999987,0.0
0.01002286747097969,2.2867470979690344e-05,0.003426944666045532,12.331597249954939,1.0,0.015406584367156029,0.9999999999999989,0.0,0.0,0.0,fp32,0.0,10,0.0,19500,detail,0.9999999999999989,0.0,1.710507149255136e-07,12.006035440135747,1.9189353395177022e-07,0.9999999999999989,0.0
0.009954974986612797,4.5025013387203425e-05,0.003440172509692075,12.643386000068858,1.0,0.01581866736523807,0.9999999999999974,0.0,0.0,0.0,fp32,0.0,10,0.0,20000,detail,0.9999999999999974,0.0,1.442732298073679e-07,12.309762563323602,1.8500080045669165e-07,0.9999999999999974,0.0
-0.045783352106809616,0.05578335210680962,56.37879512445265,0.004233292071148753,1.0,0.0,,,,0.0,fixed-e3m4,0.0,10,0.0,0,detail,,,,0.0,0.005082836840301752,,0.0002061322593363002
0.008360039442777634,0.0016399605572223665,1.2738799321122205,1.3988244170323014,1.0,0.00038158404640853405,0.99990981803305,3.1013301259193847e-12,0.011587600277310092,0.0,fixed-e3m4,0.0,10,0.0,500,detail,0.14276665821837292,1.7210671909112453e-07,6.177019531605765e-05,1.3778462000191212,7.655637455172837e-05,0.1419008660109825,0.00013315858086571097
0.010623075999319553,0.0006230759993195532,0.7125391031457138,2.8174456250853837,1.0,0.0007712091319262981,0.9999159772662258,2.700571139706229e-11,0.018322273942755273,0.0,fixed-e3m4,0.0,10,0.0,1000,detail,0.4885047913604773,1.3521659047074654e-07,9.96791131910868e-05,2.779078113147989,7.085166726028547e-05,0.48883066581094403,0.0001100233566830866
0.009703611955046654,0.00029638804495334646,0.43255018984139554,4.24693562509492,1.0,0.0011767512187361717,0.9999142763141361,2.636482689120031e-12,0.012577993463404971,0.0,fixed-e3m4,0.0,10,0.0,1500,detail,0.5171014285380859,9.239424652440742e-08,3.3130705560324714e-05,4.192207736428827,3.067237412324175e-05,0.5178327680338246,9.626521205063909e-05
0.010539093986153603,0.0005390939861536024,0.4847719403940012,5.63269358407706,1.0,0.0015608761459589005,0.999905536557945,1.9885455216719306e-11,0.019510745766069128,0.0,fixed-e3m4,0.0,10,0.0,2000,detail,0.8873305947161607,8.162730056515418e-08,6.928130460437387e-05,5.561297192936763,4.5561981096398085e-05,0.8873433919108915,6.337843660730869e-05
0.01142422016710043,0.0014242201671004293,0.3446302805040799,7.038755208952352,1.0,0.002012876095250249,0.9998891023265088,9.669346977333004e-11,0.015747251658908588,0.0,fixed-e3m4,0.0,10,0.0,2500,detail,0.6921421392555771,2.829602309100826e-07,0.00016116764163598418,6.949686075560749,7.04700214555487e-05,0.6923468972293433,6.027040217304602e-05
0.010256849229335785,0.0002568492293357847,0.21397629332174017,8.432010292075574,1.0,0.0024173350539058447,0.9999165499783177,4.65665375221188e-12,0.023472318510448648,0.0,fixed-e3m4,0.0,10,0.0,3000,detail,0.2295989200738538,5.061342278718881e-08,3.554949216777459e-05,8.32593560568057,2.388691427768208e-05,0.2285539124527476,4.439111944520846e-05
0.008840307593345642,0.0011596924066543581,0.4229543058355987,9.826714167138562,1.0,0.0027964601758867502,0.999917750315001,5.29749391334795e-12,0.028919481033970486,0.0,fixed-e3m4,0.0,10,0.0,3500,detail,-0.06784735490233634,6.686076198943721e-08,3.6034281947650015e-05,9.702991389902309,4.615807847585529e-05,-0.06875868843915135,5.8949859521817416e-05
0.011772057972848415,0.0017720579728484152,0.24355244649205018,11.257959167007357,1.0,0.0032080442178994417,0.9999269143030993,6.17695610390047e-12,0.026344458750123798,0.0,fixed-e3m4,0.0,10,0.0,4000,detail,-0.15103583905489962,7.022468467534916e-08,4.087451088707894e-05,11.116018800064921,4.208816972095519e-05,-0.15215546986937556,6.592946738237515e-05
0.00982321985065937,0.00017678014934062979,0.3742768651060256,12.64774608402513,1.0,0.003585461061447859,0.9999099875602236,9.868799267222728e-12,0.019411706447459643,0.0,fixed-e3m4,0.0,10,0.0,4500,detail,0.743765041335894,2.491516074813473e-08,6.237577326828614e-05,12.487712795613334,4.0759787225397304e-05,0.7432372573035949,1.817500924516935e-05
0.011547922156751156,0.0015479221567511556,0.22663404028914952,14.01478045899421,1.0,0.004022961016744375,0.9999128149477002,3.4263548200997822e-12,0.020600178270773498,0.0,fixed-e3m4,0.0,10,0.0,5000,detail,0.7038468108882947,1.2865582609781581e-08,3.3593685657251626e-05,13.83675575000234,2.1534673578571528e-05,0.7034705964128198,1.6672473066137172e-05
0.011692982167005539,0.0016929821670055387,0.30295435890813266,15.380696959095076,1.0,0.004432544810697436,0.999902047218787,2.4282939541392273e-12,0.030504110131722294,0.0,fixed-e3m4,0.0,10,0.0,5500,detail,0.47159925212146814,3.39265803858763e-08,1.452780361432815e-05,15.18487350991927,1.6297462934744544e-05,0.4718681576548326,3.649034260888584e-05
0.010581337846815586,0.0005813378468155859,0.16842257310974085,16.75889745913446,1.0,0.004806586774066091,0.9999003646811707,2.3469344643525725e-12,0.027731009210656632,0.0,fixed-e3m4,0.0,10,0.0,6000,detail,0.8919334643757666,1.3444022395221465e-08,1.8994318452314474e-05,16.54538050084375,3.055606430280022e-05,0.8921548490711473,2.661489816091489e-05
0.009823099710047245,0.00017690028995275518,0.1710906562237171,18.123638875083998,1.0,0.0051899205427616835,0.999923640378074,7.22367124593449e-12,0.032782014459740515,0.0,fixed-e3m4,0.0,10,0.0,6500,detail,0.49297302113929287,4.0273985882549144e-08,4.76244640594814e-05,17.89440604043193,3.0580031307181343e-05,0.4924441469895528,5.670985410688445e-05
0.012064359150826931,0.002064359150826931,0.2931636909893236,19.480940209003165,1.0,0.005572003312408924,0.9999221080597855,5.018719243826245e-12,0.023175200554620183,0.0,fixed-e3m4,0.0,10,0.0,7000,detail,0.7570931305794733,1.2929893538417677e-07,4.457215982256457e-05,19.235686441417783,9.145017247647047e-05,0.7583343253847544,6.0492035117931664e-05
0.010978777892887592,0.000978777892887592,0.15948456292941127,20.84944458398968,1.0,0.005950212245807052,0.9999166734669636,1.2832569439534995e-12,0.03813013766465287,0.0,fixed-e3m4,0.0,10,0.0,7500,detail,-0.5050562159637061,1.0917620727032767e-07,1.4405857655219734e-05,20.586284230463207,3.734961501322687e-05,-0.505484869066403,6.886526534799486e-05
0.007937075570225716,0.0020629244297742846,0.45963649984910254,22.210110834101215,1.0,0.0063486292492598295,0.999905472239366,4.5252234751702465e-12,0.02584926215707636,0.0,fixed-e3m4,0.0,10,0.0,8000,detail,0.4962508812446447,3.556817913206365e-08,2.907288580900058e-05,21.92938609747216,3.212237425032072e-05,0.4955536431573805,7.317335985135287e-05
