array,elements,format,gain,margin,mode,mse_e3m4,mse_e4m3,mse_e5m2,seed,step
gradient:4.project.bias,32,e3m4,4.0,0.7461820715383857,adaptive,4.0312714783842853e-11,1.5882532423212753e-10,6.279233311987226e-10,11,5700
gradient:5.weight,32,e3m4,4.0,0.5765425900318818,adaptive,6.410319086106532e-10,1.5138049152544432e-09,2.0638926825023226e-08,11,5700
gradient:5.bias,1,e3m4,4.0,0.34130493297074616,adaptive,1.1962990043891397e-08,1.816165118382479e-08,1.2497361845473925e-07,11,5700
weight:1.weight,576,e3m4,4.0,0.6884065054040321,adaptive,2.668116640222454e-06,8.562812403006375e-06,4.2423029637261405e-05,11,5800
weight:1.bias,32,e3m4,4.0,0.771927545285535,adaptive,2.448194668782451e-06,1.0734284733539897e-05,4.361906639395376e-05,11,5800
weight:2.expand.weight,1536,e3m4,4.0,0.7262659001868133,adaptive,1.9294603983751535e-06,7.048666569827937e-06,2.852472704070337e-05,11,5800
weight:2.expand.bias,48,e3m4,4.0,0.6318442842708432,adaptive,2.990320598397522e-06,8.122434259848427e-06,3.051841303921067e-05,11,5800
weight:2.project.weight,1536,e3m4,4.0,0.7254678387447951,adaptive,1.3220948621053826e-06,4.8158104903285415e-06,1.914836828285035e-05,11,5800
weight:2.project.bias,32,e3m4,4.0,0.7978001032391548,adaptive,9.781158783764928e-07,4.837370810002803e-06,1.524077638523503e-05,11,5800
weight:3.expand.weight,1536,e3m4,4.0,0.7269128126151714,adaptive,2.101309007723972e-06,7.694645171187956e-06,3.050047572053327e-05,11,5800
weight:3.expand.bias,48,e3m4,4.0,0.8068597047062548,adaptive,2.0224115320295524e-06,1.0471204514592289e-05,3.80336973987882e-05,11,5800
weight:3.project.weight,1536,e3m4,4.0,0.7425058797537221,adaptive,1.2207010687350307e-06,4.74069492370351e-06,1.9422543535264345e-05,11,5800
weight:3.project.bias,32,e3m4,4.0,0.6217185691636086,adaptive,1.4428775696518118e-06,3.814296584586684e-06,1.4540288199477202e-05,11,5800
weight:4.expand.weight,1536,e3m4,4.0,0.7390630931291247,adaptive,1.9554534763745016e-06,7.493970476710517e-06,3.1059663770821e-05,11,5800
weight:4.expand.bias,48,e3m4,4.0,0.6099714555436341,adaptive,2.287727525903622e-06,5.865538710999547e-06,3.378013497276099e-05,11,5800
weight:4.project.weight,1536,e3m4,4.0,0.7282842456795635,adaptive,1.3440359286603806e-06,4.946477733769345e-06,2.026008185718096e-05,11,5800
weight:4.project.bias,32,e3m4,4.0,0.7205925206559561,adaptive,1.9384462325568267e-06,6.937703446978786e-06,2.055282846016763e-05,11,5800
weight:5.weight,32,e3m4,4.0,0.7038607598844937,adaptive,1.7507449798490927e-06,5.9118979948966956e-06,2.129259868308012e-05,11,5800
weight:5.bias,1,e3m4,4.0,0.8587888897233567,adaptive,7.114928651796859e-08,5.038504858334569e-07,5.038504858334569e-07,11,5800
gradient:1.weight,576,e3m4,4.0,0.7603879523782406,adaptive,3.464125575918727e-11,1.4457226213379047e-10,6.472942711791908e-10,11,5800
gradient:1.bias,32,e3m4,4.0,0.6570911345979744,adaptive,1.4407511249318624e-11,4.201556944999742e-11,1.13228109438136e-10,11,5800
gradient:2.expand.weight,1536,e3m4,4.0,0.7714710801187605,adaptive,3.760590644940968e-12,1.6455644418637475e-11,6.442070484550247e-11,11,5800
gradient:2.expand.bias,48,e3m4,4.0,0.717523724581073,adaptive,1.4192091895609132e-11,5.0241712775919065e-11,1.6008675802184635e-10,11,5800
gradient:2.project.weight,1536,e3m4,4.0,0.7429467277840595,adaptive,8.651479147931762e-12,3.365636653193036e-11,1.307654635411687e-10,11,5800
gradient:2.project.bias,32,e3m4,4.0,0.8141357288682822,adaptive,2.580870204804314e-12,1.3885779063881029e-11,4.4176550257284094e-11,11,5800
gradient:3.expand.weight,1536,e3m4,4.0,0.7119934432589275,adaptive,1.475788519887516e-12,5.124149035309288e-12,1.938896996272249e-11,11,5800
gradient:3.expand.bias,48,e3m4,4.0,0.8114920963952461,adaptive,2.5423657137893716e-12,1.3486785780186547e-11,2.783099715479885e-11,11,5800
gradient:3.project.weight,1536,e3m4,4.0,0.7773290683146272,adaptive,5.99078281902107e-12,2.6904197928654033e-11,1.1147748457979425e-10,11,5800
gradient:3.project.bias,32,e3m4,4.0,0.8984804147200418,adaptive,1.2010217835350684e-12,1.1830444147531123e-11,3.4357851821184256e-11,11,5800
gradient:4.expand.weight,1536,e3m4,4.0,0.7866614038854747,adaptive,1.167285455687495e-12,5.471515595147482e-12,1.8789277229479686e-11,11,5800
gradient:4.expand.bias,48,e3m4,4.0,0.8267611691556622,adaptive,2.106279283388257e-12,1.2158240003829371e-11,4.663988619174867e-11,11,5800
gradient:4.project.weight,1536,e3m4,4.0,0.7452088025794,adaptive,5.594746760263336e-12,2.195816345659592e-11,9.101895273106143e-11,11,5800
gradient:4.project.bias,32,e3m4,4.0,0.7417020900831828,adaptive,7.572668385088165e-13,2.9317575150053986e-12,1.1597859097009547e-11,11,5800
gradient:5.weight,32,e3m4,4.0,0.5970701562514794,adaptive,1.5585772167167893e-09,3.868110642331918e-09,2.8650460869846545e-08,11,5800
gradient:5.bias,1,e3m4,4.0,0.2711375312916078,adaptive,1.9753801594685552e-10,2.710223456791651e-10,2.710223456791651e-10,11,5800
weight:1.weight,576,e3m4,4.0,0.7000792003950331,adaptive,2.6410196338847168e-06,8.805723502215481e-06,4.172207314598324e-05,11,5900
weight:1.bias,32,e3m4,4.0,0.7870047433408521,adaptive,2.4079211251785865e-06,1.1305045769314643e-05,4.366646670430448e-05,11,5900
weight:2.expand.weight,1536,e3m4,4.0,0.7230899841920913,adaptive,1.943034954088534e-06,7.0168460624999865e-06,2.8629199761363145e-05,11,5900
weight:2.expand.bias,48,e3m4,4.0,0.6360924000461489,adaptive,2.832723462644079e-06,7.784183300934934e-06,3.123955647768925e-05,11,5900
weight:2.project.weight,1536,e3m4,4.0,0.7150937027866175,adaptive,1.3333293731505077e-06,4.679887339071e-06,1.9205834954247835e-05,11,5900
weight:2.project.bias,32,e3m4,4.0,0.8134644103267745,adaptive,9.413037753632861e-07,5.0462422587146475e-06,1.511255421692693e-05,11,5900
weight:3.expand.weight,1536,e3m4,4.0,0.7283313466019938,adaptive,2.084466639526622e-06,7.672827223363121e-06,3.041133338181726e-05,11,5900
weight:3.expand.bias,48,e3m4,4.0,0.805673603016356,adaptive,1.9640468527856907e-06,1.0106948326484954e-05,3.505168039249359e-05,11,5900
weight:3.project.weight,1536,e3m4,4.0,0.7302184359308789,adaptive,1.2568920853602287e-06,4.658925044404437e-06,1.9442391641035254e-05,11,5900
weight:3.project.bias,32,e3m4,4.0,0.6326283826046226,adaptive,1.3937537256871816e-06,3.7938524907523766e-06,1.4319560866760346e-05,11,5900
weight:4.expand.weight,1536,e3m4,4.0,0.7353474024411696,adaptive,1.9803778945091437e-06,7.482933901938824e-06,3.117845000876648e-05,11,5900
weight:4.expand.bias,48,e3m4,4.0,0.6631407142499607,adaptive,2.06611155163738e-06,6.133455834643379e-06,3.294169263606298e-05,11,5900
weight:4.project.weight,1536,e3m4,4.0,0.7363738559218275,adaptive,1.3202182035327007e-06,5.007918346449048e-06,2.019621048763518e-05,11,5900
weight:4.project.bias,32,e3m4,4.0,0.7026526536854949,adaptive,1.998513978321401e-06,6.721142808544076e-06,2.062586768937513e-05,11,5900
weight:5.weight,32,e3m4,4.0,0.7227720297294551,adaptive,1.7714853631139787e-06,6.389995069347432e-06,2.0834224988155992e-05,11,5900
weight:5.bias,1,e3m4,4.0,0.6167308852461078,adaptive,1.394322915494739e-07,3.637973585192411e-07,3.637973585192411e-07,11,5900
gradient:1.weight,576,e3m4,4.0,0.6992290749453023,adaptive,6.332088612015528e-11,2.1052861445513673e-10,1.3337693144844216e-09,11,5900
gradient:1.bias,32,e3m4,4.0,0.7134129436039348,adaptive,6.555442379908435e-10,2.287417464816963e-09,5.918111099443388e-09,11,5900
gradient:2.expand.weight,1536,e3m4,4.0,0.7535672791944693,adaptive,1.4111478093774906e-11,5.7263004878766904e-11,2.153401545959456e-10,11,5900
gradient:2.expand.bias,48,e3m4,4.0,0.7337168330647911,adaptive,1.9599885499242273e-10,7.360542434892721e-10,5.407174432199025e-09,11,5900
gradient:2.project.weight,1536,e3m4,4.0,0.7912635905555241,adaptive,3.539871029751737e-11,1.695857008929411e-10,5.444216937636338e-10,11,5900
gradient:2.project.bias,32,e3m4,4.0,0.8435838425657989,adaptive,1.3846888847453332e-10,8.852594945811936e-10,2.6150293497111527e-09,11,5900
gradient:3.expand.weight,1536,e3m4,4.0,0.7694453997043827,adaptive,3.4423404538708627e-12,1.4930695156188997e-11,7.1001572384582e-11,11,5900
gradient:3.expand.bias,48,e3m4,4.0,0.6921993940683615,adaptive,4.101126416021214e-11,1.3323971223539636e-10,5.33627277080857e-10,11,5900
gradient:3.project.weight,1536,e3m4,4.0,0.7479381163457101,adaptive,1.9072630664064248e-11,7.566646090062117e-11,3.575415886371482e-10,11,5900
gradient:3.project.bias,32,e3m4,4.0,0.6113203652048473,adaptive,1.0479632755709151e-10,2.696213492438901e-10,1.5072563853659546e-09,11,5900
gradient:4.expand.weight,1536,e3m4,4.0,0.7831298619805058,adaptive,2.1974093433693457e-12,1.0132373979361899e-11,4.4592965469308776e-11,11,5900
gradient:4.expand.bias,48,e3m4,4.0,0.769280335578917,adaptive,1.1609222719153483e-11,5.031743934043552e-11,1.467171449514594e-10,11,5900
gradient:4.project.weight,1536,e3m4,4.0,0.7504064418945071,adaptive,2.6833824163177532e-11,1.0751008306006029e-10,4.4041305585564094e-10,11,5900
gradient:4.project.bias,32,e3m4,4.0,0.6623256797326778,adaptive,1.5757207504159658e-10,4.666392011002008e-10,2.2906846296891393e-09,11,5900
gradient:5.weight,32,e3m4,4.0,0.6720212040193922,adaptive,4.221069334819229e-09,1.2869945821341468e-08,5.322414604234036e-08,11,5900
gradient:5.bias,1,e4m3,4.0,0.0,adaptive,1.8764756585382125e-08,1.8764756585382125e-08,1.8764756585382125e-08,11,5900
weight:1.weight,576,e3m4,4.0,0.7050051500153088,adaptive,2.615622875233545e-06,8.86667301266203e-06,4.1323935365660554e-05,11,6000
weight:1.bias,32,e3m4,4.0,0.7870231715864597,adaptive,2.3501233331542934e-06,1.1034643302092114e-05,4.347031784301256e-05,11,6000
weight:2.expand.weight,1536,e3m4,4.0,0.7283411770818892,adaptive,1.9108820620892965e-06,7.0341247950754575e-06,2.8660941209517575e-05,11,6000
weight:2.expand.bias,48,e3m4,4.0,0.6647248973262859,adaptive,2.807009036853046e-06,8.37225613971341e-06,3.083468351148189e-05,11,6000
weight:2.project.weight,1536,e3m4,4.0,0.7165519960418403,adaptive,1.3089560368915173e-06,4.617975849583808e-06,1.9249702758824825e-05,11,6000
weight:2.project.bias,32,e3m4,4.0,0.8079273397470338,adaptive,9.470493478068514e-07,4.9306827247540335e-06,1.5704416192782045e-05,11,6000
weight:3.expand.weight,1536,e3m4,4.0,0.7394257280459587,adaptive,2.017409735354408e-06,7.742167790495556e-06,3.0335620628278313e-05,11,6000
weight:3.expand.bias,48,e3m4,4.0,0.7824860605525922,adaptive,2.1727293782285604e-06,9.988920175637293e-06,3.520483498842273e-05,11,6000
weight:3.project.weight,1536,e3m4,4.0,0.7359413501172045,adaptive,1.2288008410656236e-06,4.653514821843696e-06,1.9426130922722045e-05,11,6000
weight:3.project.bias,32,e3m4,4.0,0.6420749284166645,adaptive,1.3963701547015184e-06,3.9012918221248505e-06,1.4302697510878435e-05,11,6000
weight:4.expand.weight,1536,e3m4,4.0,0.7389279734492981,adaptive,1.959089446626813e-06,7.504018996253298e-06,3.125465502660412e-05,11,6000
weight:4.expand.bias,48,e3m4,4.0,0.693899307528428,adaptive,1.9695633264758524e-06,6.434364164853267e-06,3.198197944976501e-05,11,6000
weight:4.project.weight,1536,e3m4,4.0,0.7394158904696947,adaptive,1.305959548396071e-06,5.011662264249429e-06,2.0251691061470103e-05,11,6000
weight:4.project.bias,32,e3m4,4.0,0.7012284660832372,adaptive,1.994797971130872e-06,6.676666766006626e-06,2.039595710267337e-05,11,6000
weight:5.weight,32,e3m4,4.0,0.6813597737332464,adaptive,1.966996724875542e-06,6.173096058590061e-06,2.063196815997614e-05,11,6000
weight:5.bias,1,e3m4,4.0,0.6505156364750639,adaptive,1.3164172564528176e-07,3.76674150218137e-07,3.76674150218137e-07,11,6000
gradient:1.weight,576,e3m4,4.0,0.7823101696876233,adaptive,5.610796290279501e-11,2.577426920783676e-10,7.298569053280253e-10,11,6000
gradient:1.bias,32,e3m4,4.0,0.7394570409217363,adaptive,2.813965487133214e-11,1.0800389682716145e-10,4.4285130010432234e-10,11,6000
gradient:2.expand.weight,1536,e3m4,4.0,0.7916778995918873,adaptive,5.8670077318765095e-12,2.8163155615188056e-11,1.0749818723891574e-10,11,6000
gradient:2.expand.bias,48,e3m4,4.0,0.5759486306901885,adaptive,3.954524382090015e-11,9.325578616869985e-11,2.3750518328185844e-10,11,6000
gradient:2.project.weight,1536,e3m4,4.0,0.7384711822032048,adaptive,1.9175184027501165e-11,7.331958362768287e-11,2.8895611458138304e-10,11,6000
gradient:2.project.bias,32,e3m4,4.0,0.7992072789851656,adaptive,8.353949958106941e-12,4.160484461729945e-11,7.199504837141192e-11,11,6000
gradient:3.expand.weight,1536,e3m4,4.0,0.7347721858098322,adaptive,2.7776965218334167e-12,1.0472870389987883e-11,4.204897720529351e-11,11,6000
gradient:3.expand.bias,48,e3m4,4.0,0.6724806313890869,adaptive,4.991484408824868e-12,1.5240272445550105e-11,1.625583348451847e-10,11,6000
gradient:3.project.weight,1536,e3m4,4.0,0.7406485352364454,adaptive,1.4977032021951007e-11,5.774801401490159e-11,2.0188839852593286e-10,11,6000
gradient:3.project.bias,32,e3m4,4.0,0.5755611513423389,adaptive,7.474682817724172e-12,1.761074143274998e-11,8.717626599753802e-11,11,6000
gradient:4.expand.weight,1536,e3m4,4.0,0.7264238914145085,adaptive,3.3749625805440325e-12,1.2336466798925057e-11,4.99633684315987e-11,11,6000
gradient:4.expand.bias,48,e3m4,4.0,0.7711144856517643,adaptive,6.862390964477741e-12,2.9981761772992855e-11,9.436500543332879e-11,11,6000
gradient:4.project.weight,1536,e3m4,4.0,0.8189259066117882,adaptive,1.2358978142066677e-11,6.825370714721614e-11,2.3369637299744585e-10,11,6000
gradient:4.project.bias,32,e3m4,4.0,0.8267172720812965,adaptive,3.336359937674452e-12,1.925385165473459e-11,4.295833360844703e-11,11,6000
gradient:5.weight,32,e3m4,4.0,0.8802754123421722,adaptive,1.8401386678120712e-09,1.5369764087817758e-08,4.003236760278661e-08,11,6000
gradient:5.bias,1,e4m3,4.0,0.0,adaptive,5.865438030292023e-11,5.865438030292023e-11,1.3090036575852588e-08,11,6000
weight:1.weight,576,e3m4,4.0,0.7091922625403445,adaptive,2.6252009494785883e-06,9.02727338829074e-06,4.079087058221415e-05,11,6100
weight:1.bias,32,e3m4,4.0,0.7688938148039716,adaptive,2.5408912073821292e-06,1.0994475138027566e-05,4.3984110197293786e-05,11,6100
weight:2.expand.weight,1536,e3m4,4.0,0.7330183021343434,adaptive,1.8566146000144383e-06,6.954089418326624e-06,2.9024247797824993e-05,11,6100
weight:2.expand.bias,48,e3m4,4.0,0.682219501773794,adaptive,2.7161367778632473e-06,8.547210395301905e-06,3.134411673129975e-05,11,6100
weight:2.project.weight,1536,e3m4,4.0,0.7130598863781162,adaptive,1.3213813596829176e-06,4.605077146599907e-06,1.923275552485132e-05,11,6100
weight:2.project.bias,32,e3m4,4.0,0.8127582889449737,adaptive,9.664782306800785e-07,5.1616609634380634e-06,1.5963893995064036e-05,11,6100
weight:3.expand.weight,1536,e3m4,4.0,0.7402950045965175,adaptive,2.032257225072106e-06,7.82525273306643e-06,2.9841309399726733e-05,11,6100
weight:3.expand.bias,48,e3m4,4.0,0.7283428296151481,adaptive,2.6041114740585174e-06,9.586021493080115e-06,3.457175460342621e-05,11,6100
weight:3.project.weight,1536,e3m4,4.0,0.736042935947092,adaptive,1.229100544182259e-06,4.656441185206908e-06,1.9549353693905573e-05,11,6100
weight:3.project.bias,32,e3m4,4.0,0.6409651039518247,adaptive,1.415653298712605e-06,3.942940684302321e-06,1.4249216652066444e-05,11,6100
weight:4.expand.weight,1536,e3m4,4.0,0.7451770229346701,adaptive,1.931175143004886e-06,7.5784969049701654e-06,3.1404761055842e-05,11,6100
weight:4.expand.bias,48,e3m4,4.0,0.7564310983671773,adaptive,1.7078758269926737e-06,7.011879659281283e-06,3.0389747543185265e-05,11,6100
weight:4.project.weight,1536,e3m4,4.0,0.7373431168360964,adaptive,1.3170992242625281e-06,5.014523923367466e-06,2.0102397702263566e-05,11,6100
weight:4.project.bias,32,e3m4,4.0,0.7062072760970938,adaptive,1.9665670612873117e-06,6.69372282322836e-06,2.0392937144378426e-05,11,6100
weight:5.weight,32,e3m4,4.0,0.6606496623078488,adaptive,2.069467465905012e-06,6.098321516280242e-06,1.9958608315452414e-05,11,6100
weight:5.bias,1,e4m3,4.0,0.0,adaptive,1.766210203403562e-07,1.766210203403562e-07,1.766210203403562e-07,11,6100
gradient:1.weight,576,e3m4,4.0,0.7563471170825158,adaptive,4.057433690360286e-11,1.6652516653104332e-10,5.536191032967932e-10,11,6100
gradient:1.bias,32,e3m4,4.0,0.8269151232023199,adaptive,2.8300577646133505e-10,1.6350693468854706e-09,6.362959899955937e-09,11,6100
gradient:2.expand.weight,1536,e3m4,4.0,0.7024224419156214,adaptive,4.076914118671253e-12,1.3700341332578704e-11,7.740559810995452e-11,11,6100
gradient:2.expand.bias,48,e3m4,4.0,0.8352016541978455,adaptive,1.5072601547570522e-10,9.146087889538437e-10,2.1997014653240687e-09,11,6100
gradient:2.project.weight,1536,e3m4,4.0,0.7677216587340587,adaptive,2.5749238991734713e-11,1.1085510104557604e-10,3.5199934009600256e-10,11,6100
gradient:2.project.bias,32,e3m4,4.0,0.7933551002954035,adaptive,1.2277804211555362e-10,5.941498788069173e-10,1.591790655925326e-09,11,6100
gradient:3.expand.weight,1536,e3m4,4.0,0.7590509382046715,adaptive,1.834402865096699e-12,7.613239293933888e-12,3.5502876882574966e-11,11,6100
gradient:3.expand.bias,48,e3m4,4.0,0.7865189342034856,adaptive,1.7181993106309003e-11,8.048485725046226e-11,2.7235313173786276e-10,11,6100
gradient:3.project.weight,1536,e3m4,4.0,0.7801817386760983,adaptive,1.2773443051771842e-11,5.810910783681527e-11,2.0803780554348504e-10,11,6100
gradient:3.project.bias,32,e3m4,4.0,0.7424342635374488,adaptive,1.0546092061355887e-10,4.0945244527465467e-10,1.1025377254147702e-09,11,6100
gradient:4.expand.weight,1536,e3m4,4.0,0.766753753079322,adaptive,2.3797772467085997e-12,1.0202853328302046e-11,3.8443235553166273e-11,11,6100
gradient:4.expand.bias,48,e3m4,4.0,0.8268366743432354,adaptive,7.17275588987876e-12,4.142191115049512e-11,3.1908527467055906e-10,11,6100
gradient:4.project.weight,1536,e3m4,4.0,0.6784870491366233,adaptive,2.8004824035878988e-11,8.710325341693409e-11,3.6010467729864214e-10,11,6100
gradient:4.project.bias,32,e3m4,4.0,0.6542059453474399,adaptive,1.2856162443771438e-10,3.717866825873797e-10,1.8910349653204675e-09,11,6100
gradient:5.weight,32,e3m4,4.0,0.9225827485762518,adaptive,1.0541942333421977e-09,1.3617045477008715e-08,2.746333132926516e-08,11,6100
gradient:5.bias,1,e3m4,4.0,0.8635181469771378,adaptive,1.735131816352209e-08,1.2713278563572517e-07,3.84407008894444e-07,11,6100
weight:1.weight,576,e3m4,4.0,0.6948394837933639,adaptive,2.7091208261154277e-06,8.877691189514754e-06,4.0617805222790634e-05,11,6200
weight:1.bias,32,e3m4,4.0,0.7408957558878931,adaptive,2.7527532926388413e-06,1.0624115023943046e-05,4.498651651706957e-05,11,6200
weight:2.expand.weight,1536,e3m4,4.0,0.7345528248013345,adaptive,1.8341505776593738e-06,6.909663198663397e-06,2.9050262980763025e-05,11,6200
weight:2.expand.bias,48,e3m4,4.0,0.6992461567820247,adaptive,2.616457312012991e-06,8.69966376495039e-06,3.101127110825275e-05,11,6200
weight:2.project.weight,1536,e3m4,4.0,0.7096071969868003,adaptive,1.3450096199285568e-06,4.63169061344616e-06,1.9097209479341395e-05,11,6200
weight:2.project.bias,32,e3m4,4.0,0.8215163767019489,adaptive,9.205280886663423e-07,5.1574932851354425e-06,1.5669782120109456e-05,11,6200
weight:3.expand.weight,1536,e3m4,4.0,0.7428714876152089,adaptive,2.045308845081736e-06,7.954422580802497e-06,3.0089443765277484e-05,11,6200
weight:3.expand.bias,48,e3m4,4.0,0.7005952608039259,adaptive,3.0352259286953037e-06,1.0137534685807345e-05,3.2082242581989424e-05,11,6200
weight:3.project.weight,1536,e3m4,4.0,0.742974874713701,adaptive,1.2137499371843117e-06,4.72230073162039e-06,1.956267876785589e-05,11,6200
weight:3.project.bias,32,e3m4,4.0,0.6050241412060663,adaptive,1.5454053021891285e-06,3.912657616361803e-06,1.4131712573267696e-05,11,6200
